"rgn_id","year","usd"
1,2002,4.48738e+10
1,2004,6.47445e+10
1,2005,6.62626e+10
1,2006,7.13579e+10
1,2007,8.27009e+10
1,2008,8.6929e+10
1,2009,7.25572e+10
1,2010,8.27707e+10
1,2011,9.64993e+10
2,2002,5.57633e+09
2,2004,8.04561e+09
2,2005,8.23426e+09
2,2006,8.86744e+09
2,2007,1.0277e+10
2,2008,1.08024e+10
2,2009,9.01647e+09
2,2010,1.02857e+10
2,2011,1.19917e+10
3,2002,7.66436e+09
3,2004,1.10582e+10
3,2005,1.13175e+10
3,2006,1.21878e+10
3,2007,1.41252e+10
3,2008,1.48473e+10
3,2009,1.23926e+10
3,2010,1.41371e+10
3,2011,1.64819e+10
4,2002,1.09525e+10
4,2004,1.58024e+10
4,2005,1.61729e+10
4,2006,1.74166e+10
4,2007,2.01851e+10
4,2008,2.12171e+10
4,2009,1.77093e+10
4,2010,2.02021e+10
4,2011,2.35529e+10
5,2002,2.4125e+09
5,2004,3.48079e+09
5,2005,3.56241e+09
5,2006,3.83634e+09
5,2007,4.44616e+09
5,2008,4.67347e+09
5,2009,3.90082e+09
5,2010,4.44991e+09
5,2011,5.18799e+09
6,2002,7.90244e+10
6,2004,1.10522e+11
6,2005,1.14446e+11
6,2006,1.21561e+11
6,2007,1.43878e+11
6,2008,1.58988e+11
6,2009,1.39936e+11
6,2010,1.37525e+11
6,2011,1.53748e+11
7,2002,4.12748e+10
7,2004,5.77259e+10
7,2005,5.97755e+10
7,2006,6.34916e+10
7,2007,7.51482e+10
7,2008,8.30399e+10
7,2009,7.30891e+10
7,2010,7.18296e+10
7,2011,8.03033e+10
8,2002,1.26692e+10
8,2004,1.77188e+10
8,2005,1.83479e+10
8,2006,1.94886e+10
8,2007,2.30666e+10
8,2008,2.54889e+10
8,2009,2.24345e+10
8,2010,2.20479e+10
8,2011,2.46489e+10
9,2002,2.21562e+09
9,2004,3.09872e+09
9,2005,3.20874e+09
9,2006,3.40822e+09
9,2007,4.03394e+09
9,2008,4.45757e+09
9,2009,3.92341e+09
9,2010,3.8558e+09
9,2011,4.31067e+09
10,NA,NA
11,1998,8.91116e+09
11,2002,8.92286e+09
11,2004,1.25584e+10
11,2005,1.32229e+10
11,2006,1.40799e+10
11,2007,1.59807e+10
11,2008,1.76466e+10
11,2009,1.59359e+10
11,2010,1.60807e+10
11,2011,1.71198e+10
12,1998,1.66758e+10
12,2002,1.66977e+10
12,2004,2.35011e+10
12,2005,2.47445e+10
12,2006,2.63483e+10
12,2007,2.99053e+10
12,2008,3.30227e+10
12,2009,2.98215e+10
12,2010,3.00924e+10
12,2011,3.2037e+10
13,1998,8.70322e+09
13,2002,8.71465e+09
13,2004,1.22654e+10
13,2005,1.29143e+10
13,2006,1.37513e+10
13,2007,1.56078e+10
13,2008,1.72348e+10
13,2009,1.5564e+10
13,2010,1.57054e+10
13,2011,1.67203e+10
14,1998,1.41128e+09
14,2002,1.41313e+09
14,2004,1.9889e+09
14,2005,2.09413e+09
14,2006,2.22986e+09
14,2007,2.53089e+09
14,2008,2.79472e+09
14,2009,2.5238e+09
14,2010,2.54673e+09
14,2011,2.7113e+09
15,1998,4.88293e+11
15,2002,4.49829e+11
15,2003,5.4336e+11
15,2004,6.1118e+11
15,2005,6.20127e+11
15,2006,6.50727e+11
15,2007,7.45118e+11
15,2008,8.12344e+11
15,2009,7.39476e+11
15,2010,7.36299e+11
15,2011,8.0722e+11
16,1998,6.03876e+11
16,2002,5.56307e+11
16,2003,6.71977e+11
16,2004,7.55851e+11
16,2005,7.66915e+11
16,2006,8.04758e+11
16,2007,9.21493e+11
16,2008,1.00463e+12
16,2009,9.14515e+11
16,2010,9.10587e+11
16,2011,9.98294e+11
17,2002,1.50202e+10
17,2004,1.91577e+10
17,2005,2.30339e+10
17,2006,2.58956e+10
17,2007,3.22357e+10
17,2008,4.0124e+10
17,2009,3.26568e+10
17,2010,3.56054e+10
17,2011,3.89943e+10
18,1998,2.07763e+10
18,2002,2.64625e+10
18,2004,4.53184e+10
18,2005,5.85825e+10
18,2006,7.59065e+10
18,2007,9.96599e+10
18,2008,1.27352e+11
18,2009,9.37511e+10
18,2010,1.14061e+11
18,2011,1.42451e+11
19,1998,5.11299e+10
19,2002,6.51236e+10
19,2004,1.11527e+11
19,2005,1.4417e+11
19,2006,1.86804e+11
19,2007,2.4526e+11
19,2008,3.13409e+11
19,2009,2.30719e+11
19,2010,2.80701e+11
19,2011,3.50569e+11
20,2002,1.41639e+10
20,2004,2.25515e+10
20,2005,2.59623e+10
20,2006,3.00885e+10
20,2007,3.9104e+10
20,2008,4.72529e+10
20,2009,3.68462e+10
20,2010,3.63064e+10
20,2011,4.27254e+10
21,2002,1.69656e+09
21,2004,2.50648e+09
21,2005,2.9218e+09
21,2006,3.6309e+09
21,2007,5.23928e+09
21,2008,6.13242e+09
21,2009,4.71292e+09
21,2010,4.37304e+09
21,2011,5.14581e+09
22,2002,7.61822e+09
22,2004,1.12551e+10
22,2005,1.312e+10
22,2006,1.63041e+10
22,2007,2.35264e+10
22,2008,2.75369e+10
22,2009,2.11629e+10
22,2010,1.96366e+10
22,2011,2.31067e+10
23,2002,5.47909e+08
23,2004,9.00375e+08
23,2005,1.0411e+09
23,2006,1.2577e+09
23,2007,1.64665e+09
23,2008,1.78051e+09
23,2009,1.43133e+09
23,2010,1.41096e+09
23,2011,1.65871e+09
24,2002,5.5765e+08
24,2004,9.16382e+08
24,2005,1.05961e+09
24,2006,1.28006e+09
24,2007,1.67593e+09
24,2008,1.81217e+09
24,2009,1.45677e+09
24,2010,1.43605e+09
24,2011,1.6882e+09
25,2002,1.87353e+08
25,2004,3.07875e+08
25,2005,3.55994e+08
25,2006,4.30058e+08
25,2007,5.63059e+08
25,2008,6.08832e+08
25,2009,4.8943e+08
25,2010,4.82467e+08
25,2011,5.67182e+08
